Report generated on: 03-10-2020 00:03:12
"API","","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.58-1-GIN-TBPD.A","        Guinea","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-GNB-TBPD.A","        Guinea-Bissau","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-GUY-TBPD.A","        Guyana","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-HTI-TBPD.A","        Haiti","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-HITZ-TBPD.A","        Hawaiian Trade Zone","","","","","","","","","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",""
"INTL.58-1-HND-TBPD.A","        Honduras","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-HKG-TBPD.A","        Hong Kong","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-HUN-TBPD.A","        Hungary","","","","","","","","","20","20","21","21","22","25","25","22","23","15","15","13","13","11","11","11","10","15","16","15","14.575","13.535","7.0767123287671","6.5","12.177595628415","13","12.999654794521","9.6547945205479","11.087431693989","10.750684931507","9.158904109589","7.986301369863","7.9918032786885","9","7","7","7","7","7",""
"INTL.58-1-ISL-TBPD.A","        Iceland","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-IND-TBPD.A","        India","","","","","","","","","0","0.4","1","1","2","2","5","7","9","10","10","10","28","30","45","47","80","85","90","90","90","100","115","122","120","115","115","106","110","110.95616438356","115.60821917808","114.07123287671","112.81420765027","114.78369315068","112.27476164384","107.73698630137","115.89890710383","124.6","133.4602739726",""
"INTL.58-1-IDN-TBPD.A","        Indonesia","","","","","","","","","70","95","80","94","75","44","30","30","30","72","77","76","75","78","80","76","80","85","87","87","90","81.616","80","77.6","73","25","14","14","23","36","46","40","46.084153005464","37.671232876712","46","41","35","29","28",""
"INTL.58-1-IRN-TBPD.A","        Iran","","","","","","","","","9","9","9","8","10","10","15","20","20","27","35","50","50","55","55","60","60","70","75","75","75","80","86.2","95","105","101.71232876712","122.58904109589","123.6602739726","125.87158469945","136.12196712329","167.68663287671","165","136","84.104109589041","144.01369863014","194.67123287671","215.77868852459","228.41917808219","191.46849315068",""
"INTL.58-1-IRQ-TBPD.A","        Iraq","","","","","","","","","8","5","5","5","5","10","10","10","20","54","30","0","0.0557","15","20","25","20","20","15","15","15","20","20","12.539726027397","15","15","18","13.446868493151","13.414409836066","12.85055890411","12.265682191781","12","12","12","12","10","15","17","18",""
"INTL.58-1-IRL-TBPD.A","        Ireland","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-ISR-TBPD.A","        Israel","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-ITA-TBPD.A","        Italy","","","","","","","","","1","1","1","1","1","1","1","0.8","1","0.8","0.8","0.8","0.7","0.7","0.6","0.6","1","0.7","0.6","0.6","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-JAM-TBPD.A","        Jamaica","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-JPN-TBPD.A","        Japan","","","","","","","","","1","1","1","1","0.4","0.4","0.3","0.5","0.4","0.4","0.4","0.4","0.4","4.2","4","4.2","4","4.5","5.4","5.4","8","9","10.153424657534","11","11","12","13","14.241095890411","14.571038251366","13.813698630137","13.309589041096","12.484931506849","11.74043715847","12","11","11","8","7.7397260273973","7.5808219178082",""
"INTL.58-1-JOR-TBPD.A","        Jordan","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-KAZ-TBPD.A","        Kazakhstan","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","7","20","25","32","38","45","70","79.915068493151","80","80","80","82.013698630137","88","81.972602739726","83.857534246575","95.235616438356","100","100","100",""
"INTL.58-1-KEN-TBPD.A","        Kenya","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-KIR-TBPD.A","        Kiribati","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"none","        Kosovo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.58-1-KWT-TBPD.A","        Kuwait","","","","","","","","","95","60","40","55","67","54","75","95","100","105","65","0","34","53","85","95","85","109","115","115","115","119.515","125","123.746","130","130","130","139.41075890411","142.83333333333","146.50799726027","150.03969589041","151.83835616438","152","152","152","100","90","75","67",""
"INTL.58-1-KGZ-TBPD.A","        Kyrgyzstan","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-LAO-TBPD.A","        Laos","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-LVA-TBPD.A","        Latvia","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-LBN-TBPD.A","        Lebanon","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-LSO-TBPD.A","        Lesotho","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-LBR-TBPD.A","        Liberia","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-LBY-TBPD.A","        Libya","","","","","","","","","40","35","40","30","37","26","30","30","30","35","35","40","40","41","41","40","49","60","60","60","60","62","65","65","68","88.808219178082","128.60273972603","143.7397260274","140","140","140","36.958904109589","117.13114754098","66.178082191781","47.082191780822","30","35","35","36",""
"INTL.58-1-LTU-TBPD.A","        Lithuania","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-LUX-TBPD.A","        Luxembourg","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-MAC-TBPD.A","        Macau","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-MDG-TBPD.A","        Madagascar","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-MWI-TBPD.A","        Malawi","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-MYS-TBPD.A","        Malaysia","","","","","","","","","0","0","0","0","10","10","9","11","11","11","12","12","13","17","17","20","20","50","90","85","65","70","75","80","29","37","29","41","38","28","64","67.254794520548","56","33","35","32","55","55","53.747945205479",""
"INTL.58-1-MDV-TBPD.A","        Maldives","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-MLI-TBPD.A","        Mali","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-MLT-TBPD.A","        Malta","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-MTQ-TBPD.A","        Martinique","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-MRT-TBPD.A","        Mauritania","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-MUS-TBPD.A","        Mauritius","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-MEX-TBPD.A","        Mexico","","","","","","","","","193","241","255","265","257","271","352","338","370","384","428","457","454","459","364.19726027397","352.54520547945","334.16120218579","306.29315068493","335.2301369863","346.69315068493","345.86338797814","342.05205479452","322.30684931507","330.10410958904","349.15846994536","336.82465753425","337.58082191781","328.37260273973","317.84972677596","325.64109589041","332.00273972603","334.3397260274","317.60109289617","320.07397260274","319.72602739726","288.52876712329","271.25956284153","247.99452054795","211.20273972603",""
"INTL.58-1-MDA-TBPD.A","        Moldova","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-MNG-TBPD.A","        Mongolia","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-MNE-TBPD.A","        Montenegro","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-MSR-TBPD.A","        Montserrat","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-MAR-TBPD.A","        Morocco","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-MOZ-TBPD.A","        Mozambique","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-MMR-TBPD.A","        Myanmar","","","","","","","","","0","0","0","0","0","0","0","0","0.7","1","1","1","0.5","0.4","0.3","0.3","0.2","0.2","0.2","0.2","0.256","0.171","0.2","0.17","0.15","0.187","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2",""
"INTL.58-1-NAM-TBPD.A","        Namibia","","","","","","","","","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-NRU-TBPD.A","        Nauru","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-NPL-TBPD.A","        Nepal","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-NLD-TBPD.A","        Netherlands","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","25","21","25","24","27","27","25.8","20","18.819178082192","18","18.398907103825","18","15","14.397260273973","9.983606557377","8.9041095890411","9.3095890410959","9.0849315068493","8.1639344262295","8.5561643835616","8.3260273972603","9","6","5","5",""
"INTL.58-1-NLDA-TBPD.A","        Netherlands Antilles","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-NCL-TBPD.A","        New Caledonia","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-NZL-TBPD.A","        New Zealand","","","","","","","","","1","1","1","2","2","3","3","3","4","4","4","5","4.6","5.2","5.2","5.4","5","7.1","6.6","6.8","8","8","7.85","5","5.5","6","6","3.9150684931507","2.8306010928962","2.7561643835616","4.9315068493151","3.4082191780822","4.6693989071038","4","7.3479452054795","6","6","6","6",""
"INTL.58-1-NIC-TBPD.A","        Nicaragua","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-NER-TBPD.A","        Niger","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-NGA-TBPD.A","        Nigeria","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","50","50","50","50","44.906849315068","48.144808743169","49.978082191781","54.416438356164",""
"INTL.58-1-NIU-TBPD.A","        Niue","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
